ChurnEventID,CustomerID,SubscriptionID,Churned,ChurnDate,ChurnReason
CHURN0002876,CUST03288,SUB003288,True,2025-11-09,Billing issue
CHURN0002877,CUST01694,SUB001694,False,,
CHURN0002878,CUST00134,SUB000134,True,2025-11-14,Moved to competitor
CHURN0002879,CUST03139,SUB003139,True,2025-02-20,Price
CHURN0002880,CUST03079,SUB003079,False,,
CHURN0002881,CUST00948,SUB000948,False,,
CHURN0002882,CUST00073,SUB000073,False,,
CHURN0002883,CUST00399,SUB000399,True,2025-05-08,Moved to competitor
CHURN0002884,CUST01429,SUB001429,False,,
CHURN0002885,CUST02626,SUB002626,False,,
CHURN0002886,CUST02907,SUB002907,False,,
CHURN0002887,CUST00130,SUB000130,True,2025-10-21,Other
CHURN0002888,CUST02979,SUB002979,False,,
CHURN0002889,CUST03278,SUB003278,False,,
CHURN0002890,CUST01812,SUB001812,True,2025-09-28,Price
CHURN0002891,CUST02002,SUB002002,True,2024-09-28,Lack of features
CHURN0002892,CUST00266,SUB000266,False,,
CHURN0002893,CUST01561,SUB001561,True,2025-11-05,Infrequent use
CHURN0002894,CUST01986,SUB001986,False,,
CHURN0002895,CUST00793,SUB000793,False,,
CHURN0002896,CUST02301,SUB002301,False,,
CHURN0002897,CUST02870,SUB002870,False,,
CHURN0002898,CUST01313,SUB001313,False,,
CHURN0002899,CUST00164,SUB000164,True,2024-10-21,Other
CHURN0002900,CUST00095,SUB000095,True,2025-10-04,Found alternative
CHURN0002901,CUST01806,SUB001806,True,2025-11-04,Lack of features
CHURN0002902,CUST02881,SUB002881,True,2025-09-08,Moved to competitor
CHURN0002903,CUST01134,SUB001134,False,,
CHURN0002904,CUST02384,SUB002384,False,,
CHURN0002905,CUST00822,SUB000822,True,2025-09-04,Price
CHURN0002906,CUST00238,SUB000238,False,,
CHURN0002907,CUST02429,SUB002429,True,2025-11-10,Price
CHURN0002908,CUST02947,SUB002947,False,,
CHURN0002909,CUST02531,SUB002531,False,,
CHURN0002910,CUST01961,SUB001961,True,2025-11-12,Lack of features
CHURN0002911,CUST02950,SUB002950,False,,
CHURN0002912,CUST01049,SUB001049,False,,
CHURN0002913,CUST01677,SUB001677,False,,
CHURN0002914,CUST03189,SUB003189,True,2024-09-02,Moved to competitor
CHURN0002915,CUST02530,SUB002530,False,,
CHURN0002916,CUST03464,SUB003464,False,,
CHURN0002917,CUST02965,SUB002965,True,2025-05-10,Billing issue
CHURN0002918,CUST03042,SUB003042,True,2025-08-21,Moved to competitor
CHURN0002919,CUST00964,SUB000964,False,,
CHURN0002920,CUST00537,SUB000537,False,,
CHURN0002921,CUST03151,SUB003151,True,2024-12-02,Billing issue
CHURN0002922,CUST01604,SUB001604,False,,
CHURN0002923,CUST03245,SUB003245,True,2025-04-24,Lack of features
CHURN0002924,CUST01980,SUB001980,True,2025-08-04,Price
CHURN0002925,CUST03084,SUB003084,False,,
CHURN0002926,CUST00128,SUB000128,False,,
CHURN0002927,CUST00092,SUB000092,False,,
CHURN0002928,CUST00543,SUB000543,True,2025-10-09,Poor experience
CHURN0002929,CUST00846,SUB000846,True,2025-07-02,Infrequent use
CHURN0002930,CUST01682,SUB001682,True,2025-08-23,Lack of features
CHURN0002931,CUST03037,SUB003037,True,2025-11-15,Infrequent use
CHURN0002932,CUST01852,SUB001852,False,,
CHURN0002933,CUST02495,SUB002495,True,2025-01-10,Lack of features
CHURN0002934,CUST00390,SUB000390,True,2025-10-03,Infrequent use
CHURN0002935,CUST02720,SUB002720,True,2025-05-15,Billing issue
CHURN0002936,CUST01885,SUB001885,False,,
CHURN0002937,CUST00043,SUB000043,True,2024-09-22,Billing issue
CHURN0002938,CUST00254,SUB000254,True,2025-11-03,Infrequent use
CHURN0002939,CUST03202,SUB003202,True,2025-07-23,Found alternative
CHURN0002940,CUST01084,SUB001084,True,2025-05-04,Infrequent use
CHURN0002941,CUST02711,SUB002711,False,,
CHURN0002942,CUST02515,SUB002515,False,,
CHURN0002943,CUST02335,SUB002335,False,,
CHURN0002944,CUST03059,SUB003059,True,2025-08-29,Moved to competitor
CHURN0002945,CUST01541,SUB001541,True,2025-11-15,Infrequent use
CHURN0002946,CUST01954,SUB001954,False,,
CHURN0002947,CUST02826,SUB002826,True,2024-12-03,Other
CHURN0002948,CUST02393,SUB002393,False,,
CHURN0002949,CUST00642,SUB000642,True,2025-04-06,Moved to competitor
CHURN0002950,CUST02430,SUB002430,False,,
CHURN0002951,CUST00690,SUB000690,False,,
CHURN0002952,CUST01277,SUB001277,False,,
CHURN0002953,CUST01951,SUB001951,True,2025-11-13,Moved to competitor
CHURN0002954,CUST01080,SUB001080,False,,
CHURN0002955,CUST01487,SUB001487,False,,
CHURN0002956,CUST00457,SUB000457,False,,
CHURN0002957,CUST00983,SUB000983,False,,
CHURN0002958,CUST02131,SUB002131,False,,
CHURN0002959,CUST01123,SUB001123,True,2025-10-31,Lack of features
CHURN0002960,CUST00149,SUB000149,True,2025-05-29,Lack of features
CHURN0002961,CUST01353,SUB001353,True,2024-12-16,Lack of features
CHURN0002962,CUST01180,SUB001180,True,2025-11-13,Found alternative
CHURN0002963,CUST00190,SUB000190,True,2025-09-27,Moved to competitor
CHURN0002964,CUST00883,SUB000883,False,,
CHURN0002965,CUST02311,SUB002311,False,,
CHURN0002966,CUST03152,SUB003152,False,,
CHURN0002967,CUST00400,SUB000400,False,,
CHURN0002968,CUST02812,SUB002812,False,,
CHURN0002969,CUST00609,SUB000609,True,2025-07-06,Poor experience
CHURN0002970,CUST03332,SUB003332,True,2025-11-03,Other
CHURN0002971,CUST01796,SUB001796,True,2025-09-16,Other
CHURN0002972,CUST01639,SUB001639,True,2025-10-07,Found alternative
CHURN0002973,CUST01576,SUB001576,True,2025-11-15,Price
CHURN0002974,CUST02833,SUB002833,True,2025-11-15,Billing issue
CHURN0002975,CUST02149,SUB002149,True,2025-07-19,Moved to competitor
CHURN0002976,CUST01383,SUB001383,False,,
CHURN0002977,CUST01404,SUB001404,True,2025-08-18,Billing issue
CHURN0002978,CUST00820,SUB000820,True,2025-03-19,Billing issue
CHURN0002979,CUST03293,SUB003293,True,2025-11-17,Infrequent use
CHURN0002980,CUST00820,SUB000820,False,,
CHURN0002981,CUST00420,SUB000420,True,2025-11-05,Other
CHURN0002982,CUST00124,SUB000124,True,2025-10-18,Price
CHURN0002983,CUST00422,SUB000422,True,2025-02-28,Other
CHURN0002984,CUST03303,SUB003303,True,2025-09-09,Moved to competitor
CHURN0002985,CUST03135,SUB003135,False,,
CHURN0002986,CUST01509,SUB001509,False,,
CHURN0002987,CUST01598,SUB001598,True,2025-08-07,Price
CHURN0002988,CUST00768,SUB000768,True,2024-12-30,Price
CHURN0002989,CUST02045,SUB002045,True,2025-11-09,Other
CHURN0002990,CUST02531,SUB002531,True,2025-10-26,Infrequent use
CHURN0002991,CUST02567,SUB002567,False,,
CHURN0002992,CUST02203,SUB002203,False,,
CHURN0002993,CUST02140,SUB002140,True,2025-02-27,Infrequent use
CHURN0002994,CUST03030,SUB003030,False,,
CHURN0002995,CUST01550,SUB001550,False,,
CHURN0002996,CUST02503,SUB002503,False,,
CHURN0002997,CUST01765,SUB001765,True,2025-10-14,Infrequent use
CHURN0002998,CUST02045,SUB002045,True,2025-10-03,Lack of features
CHURN0002999,CUST02646,SUB002646,False,,
CHURN0003000,CUST00510,SUB000510,True,2025-06-25,Other
