UsageID,CustomerID,SubscriptionID,UsageDate,MinutesWatched,Sessions,Device,ItemsConsumed
USE00008276,CUST00950,SUB000950,2025-11-06,25,1,Mobile,0
USE00008277,CUST01377,SUB001377,2025-10-01,58,2,Mobile,1
USE00008278,CUST01352,SUB001352,2025-04-10,48,1,Mobile,15
USE00008279,CUST02942,SUB002942,2025-03-24,68,2,Desktop,18
USE00008280,CUST00800,SUB000800,2024-04-14,14,2,Mobile,12
USE00008281,CUST01280,SUB001280,2025-09-27,110,1,Mobile,6
USE00008282,CUST00131,SUB000131,2025-10-19,97,2,Mobile,1
USE00008283,CUST02763,SUB002763,2025-08-15,0,1,Mobile,20
USE00008284,CUST03427,SUB003427,2025-11-12,125,1,Mobile,8
USE00008285,CUST03104,SUB003104,2025-05-14,16,1,Smart TV,6
USE00008286,CUST02416,SUB002416,2025-04-23,37,2,Mobile,1
USE00008287,CUST00303,SUB000303,2025-06-24,30,1,Smart TV,5
USE00008288,CUST02265,SUB002265,2025-03-07,57,1,Mobile,0
USE00008289,CUST03335,SUB003335,2024-09-06,103,1,Mobile,5
USE00008290,CUST01712,SUB001712,2025-10-25,37,1,Tablet,6
USE00008291,CUST00867,SUB000867,2025-05-21,132,1,Mobile,7
USE00008292,CUST01220,SUB001220,2025-08-12,52,2,Desktop,1
USE00008293,CUST01175,SUB001175,2025-03-14,94,1,Smart TV,1
USE00008294,CUST03172,SUB003172,2025-10-27,44,2,Mobile,2
USE00008295,CUST01120,SUB001120,2025-07-04,5,1,Smart TV,7
USE00008296,CUST02845,SUB002845,2025-11-10,18,1,Desktop,4
USE00008297,CUST01128,SUB001128,2025-10-12,42,2,Mobile,6
USE00008298,CUST01449,SUB001449,2025-06-27,73,1,Mobile,3
USE00008299,CUST00485,SUB000485,2024-12-21,49,1,Mobile,3
USE00008300,CUST01287,SUB001287,2025-10-16,53,1,Mobile,3
USE00008301,CUST03158,SUB003158,2025-10-09,88,3,Mobile,5
USE00008302,CUST03055,SUB003055,2025-06-12,39,1,Mobile,23
USE00008303,CUST03063,SUB003063,2024-06-03,74,2,Smart TV,0
USE00008304,CUST03461,SUB003461,2024-04-15,0,2,Mobile,0
USE00008305,CUST01072,SUB001072,2025-03-04,0,1,Mobile,8
USE00008306,CUST01734,SUB001734,2025-11-16,110,1,Mobile,13
USE00008307,CUST02050,SUB002050,2025-07-02,0,3,Mobile,2
USE00008308,CUST00085,SUB000085,2025-04-10,36,2,Mobile,1
USE00008309,CUST01881,SUB001881,2025-03-29,56,4,Mobile,5
USE00008310,CUST02889,SUB002889,2025-04-16,35,1,Desktop,3
USE00008311,CUST02102,SUB002102,2025-09-25,0,1,Tablet,3
USE00008312,CUST00106,SUB000106,2025-09-08,6,1,Tablet,6
USE00008313,CUST01082,SUB001082,2025-11-06,5,1,Mobile,1
USE00008314,CUST00454,SUB000454,2025-11-17,63,1,Console,3
USE00008315,CUST00754,SUB000754,2025-10-21,31,1,Mobile,3
USE00008316,CUST02306,SUB002306,2025-09-02,4,1,Mobile,4
USE00008317,CUST01110,SUB001110,2025-06-03,17,1,Mobile,0
USE00008318,CUST00995,SUB000995,2024-10-19,35,3,Tablet,3
USE00008319,CUST02927,SUB002927,2025-04-28,29,1,Smart TV,3
USE00008320,CUST03113,SUB003113,2025-06-30,21,1,Desktop,7
USE00008321,CUST00219,SUB000219,2025-07-19,39,1,Mobile,0
USE00008322,CUST02455,SUB002455,2024-07-16,67,2,Mobile,2
USE00008323,CUST00243,SUB000243,2025-09-09,0,1,Smart TV,24
USE00008324,CUST01960,SUB001960,2025-10-24,0,1,Desktop,28
USE00008325,CUST01821,SUB001821,2025-04-09,37,1,Smart TV,3
USE00008326,CUST02222,SUB002222,2025-03-25,0,2,Smart TV,3
USE00008327,CUST03381,SUB003381,2024-06-17,58,1,Smart TV,7
USE00008328,CUST02524,SUB002524,2025-06-06,93,2,Tablet,1
USE00008329,CUST01503,SUB001503,2024-04-16,12,2,Desktop,9
USE00008330,CUST02789,SUB002789,2025-10-02,14,2,Desktop,3
USE00008331,CUST03455,SUB003455,2025-06-16,54,1,Smart TV,17
USE00008332,CUST03365,SUB003365,2025-06-23,0,1,Tablet,2
USE00008333,CUST01663,SUB001663,2025-06-13,38,1,Mobile,0
USE00008334,CUST00022,SUB000022,2025-07-05,81,1,Mobile,1
USE00008335,CUST03164,SUB003164,2024-07-04,62,1,Mobile,1
USE00008336,CUST00124,SUB000124,2025-10-19,75,1,Desktop,3
USE00008337,CUST01621,SUB001621,2025-06-26,33,1,Smart TV,9
USE00008338,CUST00036,SUB000036,2024-01-07,0,1,Tablet,3
USE00008339,CUST03120,SUB003120,2025-09-06,77,2,Desktop,9
USE00008340,CUST01759,SUB001759,2025-09-25,13,2,Smart TV,10
USE00008341,CUST01253,SUB001253,2024-12-10,33,3,Tablet,14
USE00008342,CUST02380,SUB002380,2025-10-19,19,1,Mobile,10
USE00008343,CUST01446,SUB001446,2023-10-05,0,2,Tablet,4
USE00008344,CUST03135,SUB003135,2025-08-14,41,1,Mobile,1
USE00008345,CUST01604,SUB001604,2025-11-07,101,1,Console,19
USE00008346,CUST02625,SUB002625,2025-11-17,0,2,Mobile,16
USE00008347,CUST03355,SUB003355,2025-06-11,84,3,Mobile,7
USE00008348,CUST01810,SUB001810,2025-11-06,0,1,Desktop,13
USE00008349,CUST01570,SUB001570,2025-11-16,3,3,Smart TV,1
USE00008350,CUST02355,SUB002355,2025-11-07,20,2,Desktop,4
USE00008351,CUST00747,SUB000747,2025-10-26,0,1,Mobile,1
USE00008352,CUST01240,SUB001240,2025-11-14,30,1,Tablet,4
USE00008353,CUST02428,SUB002428,2024-11-20,55,1,Desktop,7
USE00008354,CUST02695,SUB002695,2025-02-27,55,1,Mobile,10
USE00008355,CUST03294,SUB003294,2025-11-06,125,3,Mobile,12
USE00008356,CUST02169,SUB002169,2025-10-07,0,2,Tablet,8
USE00008357,CUST00511,SUB000511,2025-09-05,58,1,Tablet,1
USE00008358,CUST02986,SUB002986,2025-03-16,78,2,Desktop,6
USE00008359,CUST01826,SUB001826,2024-06-23,69,1,Mobile,12
USE00008360,CUST01866,SUB001866,2025-07-18,0,1,Mobile,0
USE00008361,CUST01109,SUB001109,2025-08-05,44,1,Mobile,14
USE00008362,CUST00049,SUB000049,2025-03-30,0,1,Mobile,7
USE00008363,CUST00700,SUB000700,2024-07-09,0,1,Desktop,13
USE00008364,CUST01717,SUB001717,2024-12-03,14,1,Mobile,2
USE00008365,CUST02028,SUB002028,2025-07-08,90,2,Desktop,3
USE00008366,CUST00676,SUB000676,2025-10-22,20,1,Tablet,2
USE00008367,CUST00967,SUB000967,2025-11-01,30,1,Mobile,12
USE00008368,CUST00768,SUB000768,2024-07-24,48,1,Mobile,3
USE00008369,CUST00461,SUB000461,2025-07-13,14,1,Mobile,0
USE00008370,CUST01184,SUB001184,2025-02-24,33,1,Console,0
USE00008371,CUST00373,SUB000373,2025-04-27,0,1,Desktop,3
USE00008372,CUST01950,SUB001950,2024-10-21,8,2,Smart TV,15
USE00008373,CUST01149,SUB001149,2024-06-15,8,2,Console,0
USE00008374,CUST01070,SUB001070,2025-08-30,12,1,Tablet,9
USE00008375,CUST03147,SUB003147,2025-09-03,43,1,Tablet,28
USE00008376,CUST02055,SUB002055,2025-11-06,5,3,Desktop,0
USE00008377,CUST01007,SUB001007,2025-10-13,46,2,Mobile,10
USE00008378,CUST01946,SUB001946,2025-09-30,69,1,Mobile,2
USE00008379,CUST02043,SUB002043,2025-02-13,17,1,Console,2
USE00008380,CUST01686,SUB001686,2025-10-08,60,2,Mobile,37
USE00008381,CUST00920,SUB000920,2025-04-11,52,1,Desktop,0
USE00008382,CUST02466,SUB002466,2025-08-08,12,3,Mobile,14
USE00008383,CUST00332,SUB000332,2025-09-24,1,1,Mobile,0
USE00008384,CUST01542,SUB001542,2025-07-01,19,1,Smart TV,6
USE00008385,CUST01612,SUB001612,2025-08-08,34,1,Mobile,4
USE00008386,CUST02475,SUB002475,2023-04-08,16,1,Mobile,4
USE00008387,CUST03323,SUB003323,2025-09-25,55,2,Desktop,19
USE00008388,CUST03200,SUB003200,2025-07-10,4,1,Console,8
USE00008389,CUST02022,SUB002022,2025-06-01,55,1,Desktop,1
USE00008390,CUST02513,SUB002513,2025-09-15,66,1,Desktop,5
USE00008391,CUST01000,SUB001000,2025-11-15,82,3,Desktop,2
USE00008392,CUST01975,SUB001975,2025-01-23,46,2,Mobile,4
USE00008393,CUST03143,SUB003143,2025-08-15,26,1,Mobile,3
USE00008394,CUST03055,SUB003055,2025-01-09,41,2,Desktop,2
USE00008395,CUST01491,SUB001491,2025-11-04,67,1,Desktop,7
USE00008396,CUST01877,SUB001877,2025-09-10,46,1,Mobile,3
USE00008397,CUST02353,SUB002353,2025-06-28,88,1,Desktop,3
USE00008398,CUST00493,SUB000493,2025-10-18,20,4,Mobile,0
USE00008399,CUST00739,SUB000739,2025-09-24,44,1,Mobile,4
USE00008400,CUST03460,SUB003460,2025-10-12,0,1,Tablet,5
USE00008401,CUST00019,SUB000019,2025-11-10,68,2,Mobile,2
USE00008402,CUST01765,SUB001765,2025-11-02,12,3,Smart TV,6
USE00008403,CUST01535,SUB001535,2025-10-06,34,1,Mobile,2
USE00008404,CUST02997,SUB002997,2025-10-25,18,1,Smart TV,5
USE00008405,CUST01760,SUB001760,2025-06-13,3,3,Mobile,0
USE00008406,CUST03088,SUB003088,2024-07-17,0,1,Mobile,10
USE00008407,CUST00377,SUB000377,2025-09-21,22,4,Mobile,7
USE00008408,CUST02593,SUB002593,2025-03-05,119,1,Mobile,2
USE00008409,CUST02745,SUB002745,2025-11-14,85,1,Tablet,10
USE00008410,CUST01479,SUB001479,2025-06-25,70,1,Mobile,5
USE00008411,CUST00956,SUB000956,2024-03-18,33,2,Mobile,6
USE00008412,CUST01633,SUB001633,2025-11-15,93,1,Mobile,4
USE00008413,CUST02247,SUB002247,2025-10-04,15,1,Mobile,1
USE00008414,CUST00378,SUB000378,2025-07-06,59,1,Mobile,1
USE00008415,CUST01154,SUB001154,2025-03-15,73,1,Mobile,7
USE00008416,CUST00614,SUB000614,2024-05-12,67,1,Desktop,5
USE00008417,CUST01729,SUB001729,2025-04-02,19,1,Mobile,26
USE00008418,CUST01874,SUB001874,2025-08-28,0,2,Desktop,0
USE00008419,CUST02964,SUB002964,2025-11-17,105,4,Mobile,0
USE00008420,CUST01667,SUB001667,2025-11-15,12,1,Desktop,12
USE00008421,CUST02169,SUB002169,2025-10-05,65,1,Mobile,1
USE00008422,CUST02162,SUB002162,2024-11-23,59,1,Mobile,4
USE00008423,CUST01816,SUB001816,2025-11-04,14,1,Mobile,4
USE00008424,CUST01673,SUB001673,2024-08-15,5,3,Smart TV,1
USE00008425,CUST03253,SUB003253,2025-11-10,0,1,Mobile,2
USE00008426,CUST00380,SUB000380,2025-11-13,0,2,Tablet,15
USE00008427,CUST00641,SUB000641,2025-11-16,68,1,Mobile,14
USE00008428,CUST02288,SUB002288,2025-09-29,27,1,Mobile,3
USE00008429,CUST00222,SUB000222,2025-05-21,48,1,Tablet,9
USE00008430,CUST00306,SUB000306,2024-09-17,20,2,Smart TV,21
USE00008431,CUST02467,SUB002467,2025-10-26,93,2,Mobile,4
USE00008432,CUST01940,SUB001940,2025-05-10,4,1,Mobile,12
USE00008433,CUST00876,SUB000876,2025-10-16,14,1,Mobile,8
USE00008434,CUST01978,SUB001978,2025-05-22,159,1,Mobile,15
USE00008435,CUST01099,SUB001099,2025-06-24,0,1,Smart TV,1
USE00008436,CUST01633,SUB001633,2025-11-16,11,1,Mobile,11
USE00008437,CUST00807,SUB000807,2025-06-29,30,2,Mobile,9
USE00008438,CUST03241,SUB003241,2023-06-27,76,1,Mobile,4
USE00008439,CUST02349,SUB002349,2025-11-09,0,2,Mobile,0
USE00008440,CUST02936,SUB002936,2025-07-30,7,2,Smart TV,20
USE00008441,CUST02233,SUB002233,2025-10-17,2,1,Mobile,0
USE00008442,CUST01321,SUB001321,2024-09-22,115,1,Smart TV,11
USE00008443,CUST01643,SUB001643,2025-07-28,10,1,Mobile,6
USE00008444,CUST01728,SUB001728,2025-11-01,3,1,Mobile,1
USE00008445,CUST03434,SUB003434,2025-11-02,39,1,Mobile,4
USE00008446,CUST01538,SUB001538,2025-10-24,47,1,Mobile,12
USE00008447,CUST02677,SUB002677,2025-08-17,0,2,Mobile,9
USE00008448,CUST01943,SUB001943,2025-10-09,74,3,Mobile,2
USE00008449,CUST02564,SUB002564,2025-11-03,38,1,Mobile,1
USE00008450,CUST00864,SUB000864,2025-04-27,3,6,Mobile,3
USE00008451,CUST02095,SUB002095,2025-06-23,31,1,Mobile,2
USE00008452,CUST01785,SUB001785,2023-10-20,62,1,Mobile,0
USE00008453,CUST00325,SUB000325,2025-08-23,80,2,Smart TV,18
USE00008454,CUST01509,SUB001509,2025-10-26,29,1,Mobile,2
USE00008455,CUST02454,SUB002454,2024-08-31,0,3,Mobile,4
USE00008456,CUST03334,SUB003334,2025-07-31,79,1,Console,5
USE00008457,CUST02796,SUB002796,2025-11-13,38,2,Mobile,2
USE00008458,CUST00702,SUB000702,2025-11-09,16,1,Mobile,4
USE00008459,CUST03074,SUB003074,2025-10-26,0,2,Tablet,10
USE00008460,CUST02180,SUB002180,2025-03-25,76,3,Tablet,0
USE00008461,CUST02750,SUB002750,2025-09-22,18,1,Desktop,11
USE00008462,CUST02813,SUB002813,2024-10-10,156,1,Mobile,22
USE00008463,CUST01522,SUB001522,2025-09-25,64,1,Tablet,13
USE00008464,CUST00285,SUB000285,2025-02-23,0,1,Mobile,5
USE00008465,CUST02149,SUB002149,2025-07-12,13,1,Mobile,27
USE00008466,CUST02448,SUB002448,2025-03-10,9,2,Desktop,10
USE00008467,CUST01526,SUB001526,2025-10-17,16,2,Desktop,13
USE00008468,CUST00404,SUB000404,2025-05-04,21,3,Mobile,1
USE00008469,CUST03138,SUB003138,2025-10-29,16,2,Mobile,5
USE00008470,CUST01866,SUB001866,2025-09-23,116,1,Tablet,7
USE00008471,CUST01284,SUB001284,2025-06-08,26,1,Smart TV,2
USE00008472,CUST00454,SUB000454,2025-08-22,48,1,Mobile,11
USE00008473,CUST00438,SUB000438,2025-09-16,0,2,Tablet,12
USE00008474,CUST01480,SUB001480,2025-11-16,49,2,Desktop,1
USE00008475,CUST01240,SUB001240,2025-11-13,4,1,Desktop,3
USE00008476,CUST01328,SUB001328,2023-11-16,0,2,Console,11
USE00008477,CUST02288,SUB002288,2025-10-08,68,1,Mobile,1
USE00008478,CUST01222,SUB001222,2024-12-17,13,1,Mobile,0
USE00008479,CUST00861,SUB000861,2025-11-08,82,1,Mobile,8
USE00008480,CUST03088,SUB003088,2024-11-09,59,3,Mobile,9
USE00008481,CUST02520,SUB002520,2025-11-11,0,2,Mobile,14
USE00008482,CUST02836,SUB002836,2025-05-01,0,2,Mobile,2
USE00008483,CUST00434,SUB000434,2025-11-05,0,1,Mobile,12
USE00008484,CUST00339,SUB000339,2023-10-09,91,1,Console,0
USE00008485,CUST00564,SUB000564,2025-10-07,35,2,Mobile,5
USE00008486,CUST02063,SUB002063,2025-11-13,0,3,Mobile,0
USE00008487,CUST01135,SUB001135,2025-08-22,57,3,Desktop,6
USE00008488,CUST02255,SUB002255,2024-01-21,104,1,Console,3
USE00008489,CUST01833,SUB001833,2025-11-17,27,1,Mobile,9
USE00008490,CUST00428,SUB000428,2025-11-07,80,1,Mobile,18
USE00008491,CUST03181,SUB003181,2024-08-24,70,3,Desktop,5
USE00008492,CUST00180,SUB000180,2025-09-26,2,1,Mobile,4
USE00008493,CUST00224,SUB000224,2025-09-14,33,1,Smart TV,1
USE00008494,CUST00578,SUB000578,2025-11-17,4,2,Mobile,0
USE00008495,CUST01607,SUB001607,2025-11-10,0,3,Mobile,1
USE00008496,CUST00401,SUB000401,2025-08-11,0,1,Mobile,2
USE00008497,CUST00906,SUB000906,2025-08-13,47,1,Mobile,0
USE00008498,CUST02720,SUB002720,2025-02-12,58,1,Tablet,4
USE00008499,CUST02409,SUB002409,2025-09-24,16,1,Smart TV,4
USE00008500,CUST01025,SUB001025,2025-11-16,66,1,Desktop,2
USE00008501,CUST02323,SUB002323,2025-08-26,44,1,Mobile,8
USE00008502,CUST01407,SUB001407,2025-04-05,47,1,Mobile,8
USE00008503,CUST00732,SUB000732,2025-03-18,24,2,Tablet,4
USE00008504,CUST00559,SUB000559,2025-10-25,0,1,Smart TV,3
USE00008505,CUST02367,SUB002367,2025-07-06,32,1,Desktop,0
USE00008506,CUST03245,SUB003245,2025-07-31,65,1,Mobile,0
USE00008507,CUST02841,SUB002841,2025-08-04,58,1,Mobile,30
USE00008508,CUST03005,SUB003005,2025-04-11,19,1,Console,10
USE00008509,CUST01754,SUB001754,2025-08-06,0,3,Tablet,6
USE00008510,CUST02597,SUB002597,2025-02-13,44,2,Tablet,2
USE00008511,CUST01112,SUB001112,2025-09-05,53,1,Mobile,5
USE00008512,CUST03247,SUB003247,2025-11-09,5,2,Tablet,1
USE00008513,CUST01479,SUB001479,2025-05-14,53,1,Smart TV,9
USE00008514,CUST00106,SUB000106,2025-05-05,35,2,Desktop,7
USE00008515,CUST01141,SUB001141,2025-06-21,10,2,Mobile,1
USE00008516,CUST00128,SUB000128,2025-09-30,83,2,Tablet,3
USE00008517,CUST00820,SUB000820,2024-09-27,9,1,Mobile,2
USE00008518,CUST00417,SUB000417,2025-02-15,0,3,Desktop,15
USE00008519,CUST01994,SUB001994,2025-11-13,53,1,Mobile,15
USE00008520,CUST03053,SUB003053,2025-10-08,85,1,Tablet,5
USE00008521,CUST02006,SUB002006,2025-06-13,14,1,Mobile,9
USE00008522,CUST01317,SUB001317,2024-12-04,35,2,Desktop,9
USE00008523,CUST00190,SUB000190,2025-09-29,47,1,Desktop,3
USE00008524,CUST03100,SUB003100,2025-07-01,4,1,Desktop,9
USE00008525,CUST01409,SUB001409,2025-08-07,4,1,Desktop,6
USE00008526,CUST01789,SUB001789,2025-09-15,8,4,Desktop,1
USE00008527,CUST02591,SUB002591,2025-11-03,63,1,Desktop,1
USE00008528,CUST01717,SUB001717,2025-01-18,60,1,Mobile,5
USE00008529,CUST00827,SUB000827,2024-09-30,70,3,Tablet,2
USE00008530,CUST00190,SUB000190,2025-09-29,57,2,Mobile,0
USE00008531,CUST03033,SUB003033,2024-02-20,0,1,Tablet,7
USE00008532,CUST00654,SUB000654,2024-11-20,81,1,Desktop,9
USE00008533,CUST03351,SUB003351,2024-06-16,13,3,Desktop,1
USE00008534,CUST01330,SUB001330,2025-11-15,85,1,Smart TV,24
USE00008535,CUST00388,SUB000388,2025-03-25,54,1,Mobile,1
USE00008536,CUST02640,SUB002640,2025-10-21,33,1,Desktop,1
USE00008537,CUST00335,SUB000335,2025-01-05,68,1,Mobile,0
USE00008538,CUST03178,SUB003178,2025-09-02,0,5,Desktop,1
USE00008539,CUST02827,SUB002827,2025-10-31,32,2,Mobile,9
USE00008540,CUST03308,SUB003308,2025-11-10,60,1,Mobile,0
USE00008541,CUST00260,SUB000260,2025-09-13,4,1,Desktop,0
USE00008542,CUST01197,SUB001197,2025-08-23,63,1,Mobile,4
USE00008543,CUST02049,SUB002049,2025-11-09,36,2,Desktop,3
USE00008544,CUST00127,SUB000127,2025-11-03,22,1,Mobile,16
USE00008545,CUST01195,SUB001195,2025-08-06,126,1,Mobile,3
USE00008546,CUST02294,SUB002294,2025-11-15,107,1,Console,7
USE00008547,CUST01743,SUB001743,2025-10-14,45,1,Smart TV,0
USE00008548,CUST00399,SUB000399,2024-10-15,14,1,Desktop,0
USE00008549,CUST00186,SUB000186,2025-11-08,79,1,Desktop,0
USE00008550,CUST03424,SUB003424,2025-10-26,7,2,Mobile,0
USE00008551,CUST03028,SUB003028,2025-11-04,51,2,Mobile,7
USE00008552,CUST02810,SUB002810,2025-01-15,49,1,Mobile,6
USE00008553,CUST00865,SUB000865,2025-07-22,47,1,Desktop,12
USE00008554,CUST02933,SUB002933,2024-02-12,43,1,Mobile,2
USE00008555,CUST02259,SUB002259,2025-04-22,58,1,Desktop,0
USE00008556,CUST02271,SUB002271,2024-02-23,42,1,Desktop,2
USE00008557,CUST02765,SUB002765,2025-05-02,54,2,Mobile,4
USE00008558,CUST03420,SUB003420,2025-11-04,5,2,Mobile,16
USE00008559,CUST01296,SUB001296,2025-09-26,1,2,Mobile,6
USE00008560,CUST01291,SUB001291,2025-10-14,36,3,Console,4
USE00008561,CUST03073,SUB003073,2025-04-27,41,1,Mobile,8
USE00008562,CUST00275,SUB000275,2025-08-06,37,2,Mobile,9
USE00008563,CUST02745,SUB002745,2025-11-09,59,1,Tablet,1
USE00008564,CUST01608,SUB001608,2025-05-06,0,1,Mobile,3
USE00008565,CUST00329,SUB000329,2025-10-30,0,1,Mobile,6
USE00008566,CUST00422,SUB000422,2024-11-13,52,1,Tablet,7
USE00008567,CUST02991,SUB002991,2025-01-02,1,2,Mobile,24
USE00008568,CUST03464,SUB003464,2025-06-05,21,1,Mobile,2
USE00008569,CUST00045,SUB000045,2024-08-28,7,1,Mobile,6
USE00008570,CUST01719,SUB001719,2025-09-14,10,1,Smart TV,0
USE00008571,CUST02178,SUB002178,2025-04-02,32,1,Mobile,9
USE00008572,CUST02152,SUB002152,2025-10-13,18,2,Desktop,0
USE00008573,CUST00569,SUB000569,2025-07-17,11,2,Tablet,0
USE00008574,CUST00965,SUB000965,2025-07-29,20,4,Mobile,18
USE00008575,CUST00847,SUB000847,2025-11-12,36,1,Tablet,11
USE00008576,CUST01602,SUB001602,2024-10-13,23,1,Mobile,0
USE00008577,CUST01716,SUB001716,2025-11-04,0,1,Smart TV,3
USE00008578,CUST01919,SUB001919,2025-10-23,97,1,Mobile,3
USE00008579,CUST02683,SUB002683,2025-11-15,29,1,Mobile,2
USE00008580,CUST02385,SUB002385,2025-04-15,35,1,Mobile,15
USE00008581,CUST03098,SUB003098,2024-11-05,56,1,Desktop,5
USE00008582,CUST02816,SUB002816,2025-09-28,0,1,Desktop,13
USE00008583,CUST03076,SUB003076,2025-03-02,66,1,Tablet,8
USE00008584,CUST00295,SUB000295,2025-10-27,25,3,Smart TV,3
USE00008585,CUST02863,SUB002863,2025-07-21,40,3,Smart TV,23
USE00008586,CUST03489,SUB003489,2025-10-21,70,2,Desktop,5
USE00008587,CUST01342,SUB001342,2025-11-12,0,5,Mobile,0
USE00008588,CUST00095,SUB000095,2025-09-03,59,1,Smart TV,5
USE00008589,CUST03040,SUB003040,2025-08-07,45,1,Console,1
USE00008590,CUST03000,SUB003000,2025-07-23,38,1,Mobile,3
USE00008591,CUST02376,SUB002376,2025-11-11,120,1,Mobile,9
USE00008592,CUST01451,SUB001451,2025-10-06,44,1,Smart TV,6
USE00008593,CUST02536,SUB002536,2025-07-22,0,3,Mobile,3
USE00008594,CUST00255,SUB000255,2025-09-01,21,1,Mobile,7
USE00008595,CUST00494,SUB000494,2025-08-11,0,1,Mobile,2
USE00008596,CUST00260,SUB000260,2025-11-01,39,2,Mobile,13
USE00008597,CUST00549,SUB000549,2025-05-28,68,1,Mobile,18
USE00008598,CUST02386,SUB002386,2025-07-21,48,1,Desktop,11
USE00008599,CUST02649,SUB002649,2023-10-12,107,1,Smart TV,1
USE00008600,CUST03148,SUB003148,2025-11-12,89,3,Desktop,8
USE00008601,CUST01355,SUB001355,2025-04-22,5,1,Smart TV,20
USE00008602,CUST00186,SUB000186,2025-11-16,85,1,Tablet,7
USE00008603,CUST02754,SUB002754,2025-08-25,46,1,Desktop,13
USE00008604,CUST02351,SUB002351,2025-02-25,94,1,Tablet,6
USE00008605,CUST00493,SUB000493,2025-03-11,68,2,Desktop,0
USE00008606,CUST01166,SUB001166,2025-11-03,160,1,Tablet,2
USE00008607,CUST01111,SUB001111,2025-11-11,43,1,Mobile,1
USE00008608,CUST03097,SUB003097,2025-08-17,29,1,Tablet,2
USE00008609,CUST00105,SUB000105,2025-08-20,65,3,Mobile,19
USE00008610,CUST02831,SUB002831,2025-07-23,46,1,Desktop,0
USE00008611,CUST01272,SUB001272,2025-03-11,88,1,Desktop,8
USE00008612,CUST00918,SUB000918,2025-10-29,48,1,Mobile,4
USE00008613,CUST02954,SUB002954,2025-06-08,70,1,Tablet,1
USE00008614,CUST00849,SUB000849,2025-09-30,10,1,Mobile,3
USE00008615,CUST03233,SUB003233,2023-05-12,30,2,Desktop,0
USE00008616,CUST02258,SUB002258,2025-08-27,34,1,Desktop,15
USE00008617,CUST02233,SUB002233,2025-10-06,35,3,Mobile,4
USE00008618,CUST00101,SUB000101,2025-06-29,0,1,Desktop,6
USE00008619,CUST02138,SUB002138,2024-11-06,90,1,Mobile,0
USE00008620,CUST02117,SUB002117,2025-10-09,32,1,Mobile,4
USE00008621,CUST02854,SUB002854,2025-09-06,0,1,Mobile,5
USE00008622,CUST02207,SUB002207,2025-03-05,0,2,Tablet,1
USE00008623,CUST00569,SUB000569,2025-10-07,0,1,Mobile,0
USE00008624,CUST03097,SUB003097,2025-06-24,36,1,Tablet,3
USE00008625,CUST00207,SUB000207,2025-09-21,35,1,Tablet,1
USE00008626,CUST01184,SUB001184,2025-03-27,33,2,Mobile,11
USE00008627,CUST03056,SUB003056,2025-02-18,52,2,Tablet,2
USE00008628,CUST01617,SUB001617,2025-01-19,83,2,Mobile,12
USE00008629,CUST00001,SUB000001,2024-12-30,30,1,Mobile,2
USE00008630,CUST01941,SUB001941,2025-01-07,58,1,Tablet,3
USE00008631,CUST00899,SUB000899,2025-08-13,105,1,Mobile,1
USE00008632,CUST01686,SUB001686,2025-03-06,0,2,Mobile,0
USE00008633,CUST01564,SUB001564,2025-10-02,81,1,Desktop,7
USE00008634,CUST00466,SUB000466,2025-10-18,13,3,Mobile,4
USE00008635,CUST02926,SUB002926,2024-03-26,17,2,Desktop,2
USE00008636,CUST02547,SUB002547,2025-06-15,0,1,Mobile,4
USE00008637,CUST02126,SUB002126,2025-09-09,111,2,Desktop,20
USE00008638,CUST02112,SUB002112,2025-03-11,43,1,Tablet,4
USE00008639,CUST02383,SUB002383,2025-11-09,72,1,Mobile,4
USE00008640,CUST00935,SUB000935,2024-07-09,70,2,Mobile,12
USE00008641,CUST02023,SUB002023,2025-08-14,1,1,Mobile,1
USE00008642,CUST01838,SUB001838,2025-11-17,20,1,Smart TV,9
USE00008643,CUST02677,SUB002677,2024-07-30,47,1,Smart TV,0
USE00008644,CUST02063,SUB002063,2025-11-16,35,1,Mobile,4
USE00008645,CUST00186,SUB000186,2025-11-09,53,2,Mobile,0
USE00008646,CUST01728,SUB001728,2025-09-13,0,1,Tablet,3
USE00008647,CUST01358,SUB001358,2025-07-14,0,1,Mobile,8
USE00008648,CUST00661,SUB000661,2025-10-26,13,3,Tablet,5
USE00008649,CUST02408,SUB002408,2025-09-21,53,1,Tablet,9
USE00008650,CUST03085,SUB003085,2025-01-28,51,3,Mobile,0
USE00008651,CUST02898,SUB002898,2024-07-12,30,3,Mobile,0
USE00008652,CUST00560,SUB000560,2025-11-16,44,1,Smart TV,11
USE00008653,CUST00708,SUB000708,2025-11-07,40,2,Desktop,5
USE00008654,CUST02318,SUB002318,2024-08-22,22,3,Mobile,0
USE00008655,CUST02558,SUB002558,2025-10-17,67,1,Desktop,1
USE00008656,CUST02025,SUB002025,2025-05-04,34,4,Smart TV,3
USE00008657,CUST01572,SUB001572,2025-02-02,0,2,Desktop,7
USE00008658,CUST02506,SUB002506,2024-05-08,65,1,Tablet,12
USE00008659,CUST02115,SUB002115,2024-05-09,42,1,Mobile,1
USE00008660,CUST01905,SUB001905,2025-09-09,0,1,Desktop,0
USE00008661,CUST03422,SUB003422,2025-11-06,0,1,Mobile,3
USE00008662,CUST01198,SUB001198,2024-08-11,21,1,Mobile,7
