BillingID,SubscriptionID,CustomerID,BillingDate,Amount,Discount,Tax,FinalAmount,PaymentMethod
BILL0015527,SUB001928,CUST01928,2025-07-06,19.99,0.0,1.63,21.62,Net Banking
BILL0015528,SUB001928,CUST01928,2025-08-06,19.99,0.0,1.97,21.96,UPI
BILL0015529,SUB001928,CUST01928,2025-09-06,19.99,0.0,1.05,21.04,Credit Card
BILL0015530,SUB001928,CUST01928,2025-10-06,19.99,0.0,2.32,22.31,UPI
BILL0015531,SUB001928,CUST01928,2025-11-06,19.99,0.0,1.24,21.23,Stripe
BILL0015532,SUB001929,CUST01929,2025-01-17,12.99,0.0,1.33,14.32,UPI
BILL0015533,SUB001929,CUST01929,2025-02-17,12.99,0.0,1.28,14.27,Credit Card
BILL0015534,SUB001929,CUST01929,2025-03-17,12.99,0.0,1.31,14.3,Debit Card
BILL0015535,SUB001929,CUST01929,2025-04-17,12.99,0.0,1.4,14.39,Google Pay
BILL0015536,SUB001929,CUST01929,2025-05-17,12.99,0.0,1.11,14.1,Credit Card
BILL0015537,SUB001929,CUST01929,2025-06-17,12.99,0.0,0.75,13.74,Debit Card
BILL0015538,SUB001929,CUST01929,2025-07-17,12.99,0.0,0.88,13.87,PayPal
BILL0015539,SUB001929,CUST01929,2025-08-17,12.99,0.0,1.11,14.1,Google Pay
BILL0015540,SUB001929,CUST01929,2025-09-17,12.99,0.0,0.91,13.9,Google Pay
BILL0015541,SUB001929,CUST01929,2025-10-17,12.99,2.6,0.8,11.19,Credit Card
BILL0015542,SUB001929,CUST01929,2025-11-17,12.99,0.0,1.51,14.5,Credit Card
BILL0015543,SUB001930,CUST01930,2025-11-15,0.0,0.0,0.0,0.0,Stripe
BILL0015544,SUB001931,CUST01931,2025-04-21,0.0,0.0,0.0,0.0,Google Pay
BILL0015545,SUB001931,CUST01931,2025-05-21,0.0,0.0,0.0,0.0,PayPal
BILL0015546,SUB001931,CUST01931,2025-06-21,0.0,0.0,0.0,0.0,PayPal
BILL0015547,SUB001931,CUST01931,2025-07-21,0.0,0.0,0.0,0.0,PayPal
BILL0015548,SUB001931,CUST01931,2025-08-21,0.0,0.0,0.0,0.0,Debit Card
BILL0015549,SUB001931,CUST01931,2025-09-21,0.0,0.0,0.0,0.0,PayPal
BILL0015550,SUB001931,CUST01931,2025-10-21,0.0,0.0,0.0,0.0,Apple Pay
BILL0015551,SUB001932,CUST01932,2025-08-31,0.0,0.0,0.0,0.0,Credit Card
BILL0015552,SUB001932,CUST01932,2025-09-30,0.0,0.0,0.0,0.0,PayPal
BILL0015553,SUB001932,CUST01932,2025-10-31,0.0,0.0,0.0,0.0,Net Banking
BILL0015554,SUB001933,CUST01933,2024-12-09,7.99,0.0,0.84,8.83,Credit Card
BILL0015555,SUB001933,CUST01933,2025-01-09,7.99,1.6,0.93,7.32,Stripe
BILL0015556,SUB001933,CUST01933,2025-02-09,7.99,0.0,0.91,8.9,Credit Card
BILL0015557,SUB001933,CUST01933,2025-03-09,7.99,0.0,0.82,8.81,Net Banking
BILL0015558,SUB001933,CUST01933,2025-04-09,7.99,0.0,0.9,8.89,Debit Card
BILL0015559,SUB001933,CUST01933,2025-05-09,7.99,0.0,0.81,8.8,Net Banking
BILL0015560,SUB001933,CUST01933,2025-06-09,7.99,0.0,0.58,8.57,Google Pay
BILL0015561,SUB001933,CUST01933,2025-07-09,7.99,0.0,0.56,8.55,UPI
BILL0015562,SUB001933,CUST01933,2025-08-09,7.99,0.0,0.77,8.76,Apple Pay
BILL0015563,SUB001933,CUST01933,2025-09-09,7.99,0.0,0.62,8.61,Debit Card
BILL0015564,SUB001933,CUST01933,2025-10-09,7.99,0.0,0.76,8.75,Debit Card
BILL0015565,SUB001933,CUST01933,2025-11-09,7.99,0.0,0.77,8.76,Google Pay
BILL0015566,SUB001934,CUST01934,2025-05-27,7.99,0.0,0.77,8.76,Net Banking
BILL0015567,SUB001934,CUST01934,2025-06-27,7.99,0.0,0.64,8.63,Debit Card
BILL0015568,SUB001934,CUST01934,2025-07-27,7.99,0.0,0.48,8.47,Apple Pay
BILL0015569,SUB001934,CUST01934,2025-08-27,7.99,0.0,0.76,8.75,Apple Pay
BILL0015570,SUB001934,CUST01934,2025-09-27,7.99,0.0,0.79,8.78,PayPal
BILL0015571,SUB001934,CUST01934,2025-10-27,7.99,0.0,0.69,8.68,UPI
BILL0015572,SUB001935,CUST01935,2025-07-20,7.99,0.0,0.58,8.57,Google Pay
BILL0015573,SUB001935,CUST01935,2025-08-20,7.99,0.0,0.5,8.49,Google Pay
BILL0015574,SUB001935,CUST01935,2025-09-20,7.99,0.0,0.65,8.64,Stripe
BILL0015575,SUB001936,CUST01936,2025-09-16,19.99,0.0,1.71,21.7,UPI
BILL0015576,SUB001937,CUST01937,2025-05-30,29.99,0.0,2.13,32.12,Stripe
BILL0015577,SUB001937,CUST01937,2025-06-30,29.99,0.0,3.15,33.14,Google Pay
BILL0015578,SUB001937,CUST01937,2025-07-30,29.99,0.0,1.91,31.9,Net Banking
BILL0015579,SUB001937,CUST01937,2025-08-30,29.99,0.0,2.06,32.05,Debit Card
BILL0015580,SUB001937,CUST01937,2025-09-30,29.99,0.0,3.11,33.1,Apple Pay
BILL0015581,SUB001937,CUST01937,2025-10-30,29.99,0.0,2.0,31.99,Credit Card
BILL0015582,SUB001938,CUST01938,2025-11-16,7.99,0.0,0.49,8.48,Credit Card
BILL0015583,SUB001939,CUST01939,2025-03-25,7.99,0.0,0.59,8.58,UPI
BILL0015584,SUB001939,CUST01939,2025-04-25,7.99,1.2,0.93,7.72,Debit Card
BILL0015585,SUB001939,CUST01939,2025-05-25,7.99,0.0,0.83,8.82,UPI
BILL0015586,SUB001939,CUST01939,2025-06-25,7.99,0.0,0.96,8.95,Stripe
BILL0015587,SUB001940,CUST01940,2025-04-26,0.0,0.0,0.0,0.0,PayPal
BILL0015588,SUB001940,CUST01940,2025-05-26,0.0,0.0,0.0,0.0,Apple Pay
BILL0015589,SUB001940,CUST01940,2025-06-26,0.0,0.0,0.0,0.0,Credit Card
BILL0015590,SUB001940,CUST01940,2025-07-26,0.0,0.0,0.0,0.0,PayPal
BILL0015591,SUB001940,CUST01940,2025-08-26,0.0,0.0,0.0,0.0,Google Pay
BILL0015592,SUB001940,CUST01940,2025-09-26,0.0,0.0,0.0,0.0,Net Banking
BILL0015593,SUB001940,CUST01940,2025-10-26,0.0,0.0,0.0,0.0,Apple Pay
BILL0015594,SUB001941,CUST01941,2023-05-17,12.99,0.0,0.83,13.82,Stripe
BILL0015595,SUB001941,CUST01941,2023-06-17,12.99,0.0,1.14,14.13,PayPal
BILL0015596,SUB001941,CUST01941,2023-07-17,12.99,0.0,0.94,13.93,Credit Card
BILL0015597,SUB001941,CUST01941,2023-08-17,12.99,0.0,1.27,14.26,PayPal
BILL0015598,SUB001941,CUST01941,2023-09-17,12.99,1.3,1.32,13.01,PayPal
BILL0015599,SUB001941,CUST01941,2023-10-17,12.99,0.0,1.32,14.31,Google Pay
BILL0015600,SUB001941,CUST01941,2023-11-17,12.99,0.0,0.98,13.97,Google Pay
BILL0015601,SUB001941,CUST01941,2023-12-17,12.99,0.0,0.79,13.78,Debit Card
BILL0015602,SUB001941,CUST01941,2024-01-17,12.99,0.0,1.1,14.09,Credit Card
BILL0015603,SUB001941,CUST01941,2024-02-17,12.99,2.6,0.75,11.14,Credit Card
BILL0015604,SUB001941,CUST01941,2024-03-17,12.99,0.0,1.16,14.15,Net Banking
BILL0015605,SUB001941,CUST01941,2024-04-17,12.99,0.0,1.38,14.37,Credit Card
BILL0015606,SUB001941,CUST01941,2024-05-17,12.99,0.0,1.38,14.37,Debit Card
BILL0015607,SUB001941,CUST01941,2024-06-17,12.99,0.0,1.26,14.25,Credit Card
BILL0015608,SUB001941,CUST01941,2024-07-17,12.99,0.0,0.72,13.71,PayPal
BILL0015609,SUB001941,CUST01941,2024-08-17,12.99,0.0,1.22,14.21,Credit Card
BILL0015610,SUB001941,CUST01941,2024-09-17,12.99,0.0,1.12,14.11,Net Banking
BILL0015611,SUB001941,CUST01941,2024-10-17,12.99,0.0,0.74,13.73,Apple Pay
BILL0015612,SUB001941,CUST01941,2024-11-17,12.99,0.0,0.77,13.76,Credit Card
BILL0015613,SUB001941,CUST01941,2024-12-17,12.99,0.0,1.39,14.38,Stripe
BILL0015614,SUB001941,CUST01941,2025-01-17,12.99,0.0,0.7,13.69,Google Pay
BILL0015615,SUB001941,CUST01941,2025-02-17,12.99,0.0,1.43,14.42,UPI
BILL0015616,SUB001941,CUST01941,2025-03-17,12.99,0.0,1.23,14.22,Debit Card
BILL0015617,SUB001941,CUST01941,2025-04-17,12.99,0.0,1.46,14.45,UPI
BILL0015618,SUB001941,CUST01941,2025-05-17,12.99,0.0,0.73,13.72,Debit Card
BILL0015619,SUB001941,CUST01941,2025-06-17,12.99,0.0,1.5,14.49,Apple Pay
BILL0015620,SUB001941,CUST01941,2025-07-17,12.99,0.0,0.9,13.89,Net Banking
BILL0015621,SUB001941,CUST01941,2025-08-17,12.99,0.0,0.72,13.71,Stripe
BILL0015622,SUB001941,CUST01941,2025-09-17,12.99,0.0,0.71,13.7,Google Pay
BILL0015623,SUB001941,CUST01941,2025-10-17,12.99,0.0,1.43,14.42,Debit Card
BILL0015624,SUB001941,CUST01941,2025-11-17,12.99,0.0,1.48,14.47,Stripe
BILL0015625,SUB001942,CUST01942,2025-02-01,0.0,0.0,0.0,0.0,UPI
BILL0015626,SUB001942,CUST01942,2025-03-01,0.0,0.0,0.0,0.0,Debit Card
BILL0015627,SUB001942,CUST01942,2025-04-01,0.0,0.0,0.0,0.0,Apple Pay
BILL0015628,SUB001942,CUST01942,2025-05-01,0.0,0.0,0.0,0.0,Stripe
BILL0015629,SUB001942,CUST01942,2025-06-01,0.0,0.0,0.0,0.0,Apple Pay
BILL0015630,SUB001942,CUST01942,2025-07-01,0.0,0.0,0.0,0.0,UPI
BILL0015631,SUB001942,CUST01942,2025-08-01,0.0,0.0,0.0,0.0,Google Pay
BILL0015632,SUB001942,CUST01942,2025-09-01,0.0,0.0,0.0,0.0,Net Banking
BILL0015633,SUB001942,CUST01942,2025-10-01,0.0,0.0,0.0,0.0,Google Pay
BILL0015634,SUB001942,CUST01942,2025-11-01,0.0,0.0,0.0,0.0,PayPal
BILL0015635,SUB001943,CUST01943,2025-04-24,0.0,0.0,0.0,0.0,Apple Pay
BILL0015636,SUB001943,CUST01943,2025-05-24,0.0,0.0,0.0,0.0,Net Banking
BILL0015637,SUB001943,CUST01943,2025-06-24,0.0,0.0,0.0,0.0,Credit Card
BILL0015638,SUB001943,CUST01943,2025-07-24,0.0,0.0,0.0,0.0,Stripe
BILL0015639,SUB001943,CUST01943,2025-08-24,0.0,0.0,0.0,0.0,Apple Pay
BILL0015640,SUB001943,CUST01943,2025-09-24,0.0,0.0,0.0,0.0,UPI
BILL0015641,SUB001943,CUST01943,2025-10-24,0.0,0.0,0.0,0.0,PayPal
BILL0015642,SUB001944,CUST01944,2025-06-22,12.99,0.0,1.38,14.37,Google Pay
BILL0015643,SUB001944,CUST01944,2025-07-22,12.99,2.6,1.29,11.68,Apple Pay
BILL0015644,SUB001944,CUST01944,2025-08-22,12.99,0.0,1.16,14.15,Credit Card
BILL0015645,SUB001944,CUST01944,2025-09-22,12.99,0.0,0.89,13.88,Stripe
BILL0015646,SUB001944,CUST01944,2025-10-22,12.99,0.0,1.51,14.5,Apple Pay
BILL0015647,SUB001945,CUST01945,2025-10-21,7.99,0.0,0.93,8.92,Apple Pay
BILL0015648,SUB001946,CUST01946,2025-09-12,12.99,0.0,1.09,14.08,PayPal
BILL0015649,SUB001946,CUST01946,2025-10-12,12.99,0.0,1.4,14.39,Apple Pay
BILL0015650,SUB001946,CUST01946,2025-11-12,12.99,0.0,1.16,14.15,Apple Pay
BILL0015651,SUB001947,CUST01947,2024-09-14,19.99,0.0,1.76,21.75,Apple Pay
BILL0015652,SUB001947,CUST01947,2024-10-14,19.99,0.0,1.22,21.21,Google Pay
BILL0015653,SUB001947,CUST01947,2024-11-14,19.99,0.0,1.07,21.06,Net Banking
BILL0015654,SUB001947,CUST01947,2024-12-14,19.99,0.0,1.24,21.23,Net Banking
BILL0015655,SUB001947,CUST01947,2025-01-14,19.99,0.0,1.4,21.39,Net Banking
BILL0015656,SUB001947,CUST01947,2025-02-14,19.99,0.0,1.22,21.21,Net Banking
BILL0015657,SUB001947,CUST01947,2025-03-14,19.99,0.0,1.69,21.68,Net Banking
BILL0015658,SUB001947,CUST01947,2025-04-14,19.99,0.0,2.09,22.08,Stripe
BILL0015659,SUB001947,CUST01947,2025-05-14,19.99,0.0,1.21,21.2,Stripe
BILL0015660,SUB001947,CUST01947,2025-06-14,19.99,0.0,1.49,21.48,PayPal
BILL0015661,SUB001947,CUST01947,2025-07-14,19.99,0.0,2.37,22.36,Net Banking
BILL0015662,SUB001947,CUST01947,2025-08-14,19.99,0.0,1.47,21.46,Debit Card
BILL0015663,SUB001947,CUST01947,2025-09-14,19.99,0.0,1.5,21.49,Debit Card
BILL0015664,SUB001947,CUST01947,2025-10-14,19.99,0.0,2.37,22.36,Credit Card
BILL0015665,SUB001947,CUST01947,2025-11-14,19.99,0.0,2.35,22.34,Apple Pay
BILL0015666,SUB001948,CUST01948,2025-11-07,7.99,0.0,0.49,8.48,Debit Card
BILL0015667,SUB001949,CUST01949,2024-11-12,12.99,2.6,1.18,11.57,Apple Pay
BILL0015668,SUB001949,CUST01949,2024-12-12,12.99,2.6,1.2,11.59,Stripe
BILL0015669,SUB001949,CUST01949,2025-01-12,12.99,1.3,0.85,12.54,Debit Card
BILL0015670,SUB001949,CUST01949,2025-02-12,12.99,0.0,1.55,14.54,PayPal
BILL0015671,SUB001949,CUST01949,2025-03-12,12.99,0.0,0.86,13.85,Credit Card
BILL0015672,SUB001949,CUST01949,2025-04-12,12.99,0.0,0.68,13.67,Net Banking
BILL0015673,SUB001949,CUST01949,2025-05-12,12.99,0.0,1.16,14.15,Google Pay
BILL0015674,SUB001949,CUST01949,2025-06-12,12.99,0.0,1.55,14.54,Google Pay
BILL0015675,SUB001949,CUST01949,2025-07-12,12.99,0.0,0.65,13.64,PayPal
BILL0015676,SUB001949,CUST01949,2025-08-12,12.99,0.0,1.11,14.1,Apple Pay
BILL0015677,SUB001949,CUST01949,2025-09-12,12.99,0.0,1.28,14.27,UPI
BILL0015678,SUB001949,CUST01949,2025-10-12,12.99,0.0,1.04,14.03,Google Pay
BILL0015679,SUB001949,CUST01949,2025-11-12,12.99,0.0,1.23,14.22,Debit Card
BILL0015680,SUB001950,CUST01950,2024-08-20,12.99,1.3,0.72,12.41,Net Banking
BILL0015681,SUB001950,CUST01950,2024-09-20,12.99,0.0,1.31,14.3,Credit Card
BILL0015682,SUB001950,CUST01950,2024-10-20,12.99,0.0,1.43,14.42,Credit Card
BILL0015683,SUB001950,CUST01950,2024-11-20,12.99,2.6,1.46,11.85,UPI
BILL0015684,SUB001950,CUST01950,2024-12-20,12.99,0.0,0.85,13.84,PayPal
BILL0015685,SUB001950,CUST01950,2025-01-20,12.99,0.0,1.09,14.08,Net Banking
BILL0015686,SUB001950,CUST01950,2025-02-20,12.99,0.0,1.37,14.36,Credit Card
BILL0015687,SUB001950,CUST01950,2025-03-20,12.99,0.0,1.43,14.42,Apple Pay
BILL0015688,SUB001950,CUST01950,2025-04-20,12.99,0.0,0.68,13.67,Stripe
BILL0015689,SUB001950,CUST01950,2025-05-20,12.99,0.0,0.75,13.74,UPI
BILL0015690,SUB001950,CUST01950,2025-06-20,12.99,0.0,0.74,13.73,Debit Card
BILL0015691,SUB001950,CUST01950,2025-07-20,12.99,0.0,1.04,14.03,Credit Card
BILL0015692,SUB001950,CUST01950,2025-08-20,12.99,0.0,1.45,14.44,PayPal
BILL0015693,SUB001950,CUST01950,2025-09-20,12.99,0.0,0.7,13.69,Stripe
BILL0015694,SUB001950,CUST01950,2025-10-20,12.99,0.0,0.94,13.93,Stripe
BILL0015695,SUB001951,CUST01951,2025-10-29,7.99,0.0,0.94,8.93,PayPal
BILL0015696,SUB001952,CUST01952,2024-08-03,12.99,0.0,1.04,14.03,Net Banking
BILL0015697,SUB001952,CUST01952,2024-09-03,12.99,0.0,1.09,14.08,Stripe
BILL0015698,SUB001952,CUST01952,2024-10-03,12.99,0.0,1.2,14.19,PayPal
BILL0015699,SUB001952,CUST01952,2024-11-03,12.99,0.0,0.81,13.8,UPI
BILL0015700,SUB001952,CUST01952,2024-12-03,12.99,0.0,1.17,14.16,UPI
BILL0015701,SUB001953,CUST01953,2025-10-13,12.99,0.0,0.95,13.94,Google Pay
BILL0015702,SUB001953,CUST01953,2025-11-13,12.99,0.0,1.21,14.2,Google Pay
BILL0015703,SUB001954,CUST01954,2025-08-13,12.99,0.0,1.37,14.36,Stripe
BILL0015704,SUB001954,CUST01954,2025-09-13,12.99,0.0,1.05,14.04,Net Banking
BILL0015705,SUB001954,CUST01954,2025-10-13,12.99,0.0,1.53,14.52,Net Banking
BILL0015706,SUB001954,CUST01954,2025-11-13,12.99,0.0,0.73,13.72,Google Pay
BILL0015707,SUB001955,CUST01955,2024-09-09,7.99,0.0,0.5,8.49,Apple Pay
BILL0015708,SUB001955,CUST01955,2024-10-09,7.99,0.0,0.48,8.47,PayPal
BILL0015709,SUB001955,CUST01955,2024-11-09,7.99,0.0,0.91,8.9,Debit Card
BILL0015710,SUB001955,CUST01955,2024-12-09,7.99,0.0,0.58,8.57,Credit Card
BILL0015711,SUB001955,CUST01955,2025-01-09,7.99,0.0,0.63,8.62,PayPal
BILL0015712,SUB001955,CUST01955,2025-02-09,7.99,0.0,0.48,8.47,Debit Card
BILL0015713,SUB001955,CUST01955,2025-03-09,7.99,0.0,0.46,8.45,UPI
BILL0015714,SUB001955,CUST01955,2025-04-09,7.99,0.0,0.66,8.65,Stripe
BILL0015715,SUB001955,CUST01955,2025-05-09,7.99,0.0,0.42,8.41,Stripe
BILL0015716,SUB001955,CUST01955,2025-06-09,7.99,0.0,0.43,8.42,Stripe
BILL0015717,SUB001955,CUST01955,2025-07-09,7.99,0.0,0.42,8.41,Debit Card
BILL0015718,SUB001955,CUST01955,2025-08-09,7.99,0.0,0.86,8.85,Credit Card
BILL0015719,SUB001955,CUST01955,2025-09-09,7.99,0.0,0.65,8.64,Google Pay
BILL0015720,SUB001955,CUST01955,2025-10-09,7.99,0.0,0.75,8.74,Debit Card
BILL0015721,SUB001955,CUST01955,2025-11-09,7.99,0.0,0.47,8.46,UPI
BILL0015722,SUB001956,CUST01956,2023-09-01,12.99,1.3,1.3,12.99,Net Banking
BILL0015723,SUB001956,CUST01956,2023-10-01,12.99,0.0,0.8,13.79,Credit Card
BILL0015724,SUB001956,CUST01956,2023-11-01,12.99,1.95,0.89,11.93,Credit Card
BILL0015725,SUB001956,CUST01956,2023-12-01,12.99,0.0,1.38,14.37,UPI
BILL0015726,SUB001956,CUST01956,2024-01-01,12.99,0.0,1.55,14.54,Apple Pay
BILL0015727,SUB001956,CUST01956,2024-02-01,12.99,0.0,1.02,14.01,Google Pay
BILL0015728,SUB001956,CUST01956,2024-03-01,12.99,0.0,1.02,14.01,Net Banking
BILL0015729,SUB001956,CUST01956,2024-04-01,12.99,0.0,1.53,14.52,Net Banking
BILL0015730,SUB001956,CUST01956,2024-05-01,12.99,0.0,1.03,14.02,PayPal
BILL0015731,SUB001956,CUST01956,2024-06-01,12.99,0.0,0.81,13.8,Apple Pay
BILL0015732,SUB001956,CUST01956,2024-07-01,12.99,0.0,1.46,14.45,UPI
BILL0015733,SUB001956,CUST01956,2024-08-01,12.99,1.95,0.98,12.02,Google Pay
BILL0015734,SUB001956,CUST01956,2024-09-01,12.99,0.0,1.35,14.34,Apple Pay
BILL0015735,SUB001956,CUST01956,2024-10-01,12.99,0.0,1.37,14.36,Debit Card
BILL0015736,SUB001956,CUST01956,2024-11-01,12.99,0.0,1.26,14.25,Google Pay
BILL0015737,SUB001956,CUST01956,2024-12-01,12.99,0.0,1.49,14.48,UPI
BILL0015738,SUB001956,CUST01956,2025-01-01,12.99,0.0,1.03,14.02,Apple Pay
BILL0015739,SUB001956,CUST01956,2025-02-01,12.99,0.0,1.01,14.0,Apple Pay
BILL0015740,SUB001956,CUST01956,2025-03-01,12.99,0.0,1.41,14.4,PayPal
BILL0015741,SUB001956,CUST01956,2025-04-01,12.99,0.0,1.42,14.41,Stripe
BILL0015742,SUB001956,CUST01956,2025-05-01,12.99,0.0,1.42,14.41,Credit Card
BILL0015743,SUB001957,CUST01957,2023-12-01,7.99,0.0,0.66,8.65,UPI
BILL0015744,SUB001957,CUST01957,2024-01-01,7.99,0.0,0.83,8.82,Google Pay
BILL0015745,SUB001957,CUST01957,2024-02-01,7.99,0.0,0.78,8.77,Apple Pay
BILL0015746,SUB001957,CUST01957,2024-03-01,7.99,0.0,0.58,8.57,Credit Card
BILL0015747,SUB001957,CUST01957,2024-04-01,7.99,0.0,0.63,8.62,Debit Card
BILL0015748,SUB001957,CUST01957,2024-05-01,7.99,0.0,0.96,8.95,Debit Card
BILL0015749,SUB001957,CUST01957,2024-06-01,7.99,0.0,0.94,8.93,Apple Pay
BILL0015750,SUB001957,CUST01957,2024-07-01,7.99,0.0,0.46,8.45,PayPal
BILL0015751,SUB001957,CUST01957,2024-08-01,7.99,0.0,0.7,8.69,Apple Pay
BILL0015752,SUB001957,CUST01957,2024-09-01,7.99,0.0,0.72,8.71,Google Pay
BILL0015753,SUB001957,CUST01957,2024-10-01,7.99,0.0,0.94,8.93,Apple Pay
BILL0015754,SUB001957,CUST01957,2024-11-01,7.99,0.0,0.51,8.5,Debit Card
BILL0015755,SUB001957,CUST01957,2024-12-01,7.99,0.0,0.71,8.7,Debit Card
BILL0015756,SUB001957,CUST01957,2025-01-01,7.99,0.0,0.64,8.63,UPI
BILL0015757,SUB001957,CUST01957,2025-02-01,7.99,0.0,0.81,8.8,Google Pay
BILL0015758,SUB001957,CUST01957,2025-03-01,7.99,1.6,0.92,7.31,Stripe
BILL0015759,SUB001957,CUST01957,2025-04-01,7.99,0.0,0.78,8.77,UPI
BILL0015760,SUB001957,CUST01957,2025-05-01,7.99,0.0,0.61,8.6,Google Pay
BILL0015761,SUB001957,CUST01957,2025-06-01,7.99,0.0,0.55,8.54,PayPal
BILL0015762,SUB001957,CUST01957,2025-07-01,7.99,0.0,0.5,8.49,UPI
BILL0015763,SUB001957,CUST01957,2025-08-01,7.99,0.0,0.71,8.7,Credit Card
BILL0015764,SUB001957,CUST01957,2025-09-01,7.99,0.0,0.69,8.68,Google Pay
BILL0015765,SUB001957,CUST01957,2025-10-01,7.99,0.0,0.96,8.95,Net Banking
BILL0015766,SUB001957,CUST01957,2025-11-01,7.99,0.0,0.88,8.87,UPI
BILL0015767,SUB001958,CUST01958,2024-08-24,0.0,0.0,0.0,0.0,PayPal
BILL0015768,SUB001958,CUST01958,2024-09-24,0.0,0.0,0.0,0.0,PayPal
BILL0015769,SUB001958,CUST01958,2024-10-24,0.0,0.0,0.0,0.0,Google Pay
BILL0015770,SUB001958,CUST01958,2024-11-24,0.0,0.0,0.0,0.0,Apple Pay
BILL0015771,SUB001958,CUST01958,2024-12-24,0.0,0.0,0.0,0.0,Apple Pay
BILL0015772,SUB001958,CUST01958,2025-01-24,0.0,0.0,0.0,0.0,Stripe
BILL0015773,SUB001958,CUST01958,2025-02-24,0.0,0.0,0.0,0.0,Google Pay
BILL0015774,SUB001958,CUST01958,2025-03-24,0.0,0.0,0.0,0.0,Net Banking
BILL0015775,SUB001958,CUST01958,2025-04-24,0.0,0.0,0.0,0.0,UPI
BILL0015776,SUB001958,CUST01958,2025-05-24,0.0,0.0,0.0,0.0,Stripe
BILL0015777,SUB001958,CUST01958,2025-06-24,0.0,0.0,0.0,0.0,Net Banking
BILL0015778,SUB001958,CUST01958,2025-07-24,0.0,0.0,0.0,0.0,Net Banking
BILL0015779,SUB001958,CUST01958,2025-08-24,0.0,0.0,0.0,0.0,Credit Card
BILL0015780,SUB001958,CUST01958,2025-09-24,0.0,0.0,0.0,0.0,Debit Card
BILL0015781,SUB001958,CUST01958,2025-10-24,0.0,0.0,0.0,0.0,Credit Card
BILL0015782,SUB001959,CUST01959,2025-04-06,0.0,0.0,0.0,0.0,Stripe
BILL0015783,SUB001959,CUST01959,2025-05-06,0.0,0.0,0.0,0.0,Apple Pay
BILL0015784,SUB001960,CUST01960,2025-10-23,12.99,0.0,1.29,14.28,Apple Pay
BILL0015785,SUB001961,CUST01961,2025-09-24,7.99,0.0,0.82,8.81,UPI
BILL0015786,SUB001961,CUST01961,2025-10-24,7.99,0.0,0.81,8.8,Credit Card
BILL0015787,SUB001962,CUST01962,2025-09-01,0.0,0.0,0.0,0.0,Google Pay
BILL0015788,SUB001962,CUST01962,2025-10-01,0.0,0.0,0.0,0.0,Net Banking
BILL0015789,SUB001962,CUST01962,2025-11-01,0.0,0.0,0.0,0.0,Credit Card
BILL0015790,SUB001963,CUST01963,2024-12-28,7.99,0.0,0.63,8.62,PayPal
BILL0015791,SUB001963,CUST01963,2025-01-28,7.99,0.0,0.53,8.52,UPI
BILL0015792,SUB001963,CUST01963,2025-02-28,7.99,0.0,0.41,8.4,Stripe
BILL0015793,SUB001963,CUST01963,2025-03-28,7.99,0.0,0.54,8.53,Stripe
BILL0015794,SUB001963,CUST01963,2025-04-28,7.99,0.0,0.85,8.84,Debit Card
BILL0015795,SUB001963,CUST01963,2025-05-28,7.99,0.0,0.67,8.66,PayPal
BILL0015796,SUB001963,CUST01963,2025-06-28,7.99,0.0,0.74,8.73,Google Pay
BILL0015797,SUB001964,CUST01964,2025-02-09,29.99,0.0,2.18,32.17,UPI
BILL0015798,SUB001964,CUST01964,2025-03-09,29.99,0.0,1.95,31.94,Apple Pay
BILL0015799,SUB001964,CUST01964,2025-04-09,29.99,0.0,1.96,31.95,Apple Pay
BILL0015800,SUB001965,CUST01965,2025-05-06,0.0,0.0,0.0,0.0,Credit Card
BILL0015801,SUB001965,CUST01965,2025-06-06,0.0,0.0,0.0,0.0,Google Pay
BILL0015802,SUB001965,CUST01965,2025-07-06,0.0,0.0,0.0,0.0,Stripe
BILL0015803,SUB001965,CUST01965,2025-08-06,0.0,0.0,0.0,0.0,PayPal
BILL0015804,SUB001965,CUST01965,2025-09-06,0.0,0.0,0.0,0.0,Google Pay
BILL0015805,SUB001965,CUST01965,2025-10-06,0.0,0.0,0.0,0.0,PayPal
BILL0015806,SUB001965,CUST01965,2025-11-06,0.0,0.0,0.0,0.0,Apple Pay
BILL0015807,SUB001966,CUST01966,2025-09-23,19.99,0.0,2.23,22.22,Credit Card
BILL0015808,SUB001966,CUST01966,2025-10-23,19.99,0.0,1.0,20.99,UPI
BILL0015809,SUB001967,CUST01967,2025-08-21,12.99,0.0,1.52,14.51,Debit Card
BILL0015810,SUB001967,CUST01967,2025-09-21,12.99,0.0,0.72,13.71,Apple Pay
BILL0015811,SUB001967,CUST01967,2025-10-21,12.99,0.0,1.46,14.45,Google Pay
BILL0015812,SUB001968,CUST01968,2024-11-25,0.0,0.0,0.0,0.0,Net Banking
BILL0015813,SUB001968,CUST01968,2024-12-25,0.0,0.0,0.0,0.0,Debit Card
BILL0015814,SUB001968,CUST01968,2025-01-25,0.0,0.0,0.0,0.0,Credit Card
BILL0015815,SUB001968,CUST01968,2025-02-25,0.0,0.0,0.0,0.0,Debit Card
BILL0015816,SUB001968,CUST01968,2025-03-25,0.0,0.0,0.0,0.0,UPI
BILL0015817,SUB001968,CUST01968,2025-04-25,0.0,0.0,0.0,0.0,Debit Card
BILL0015818,SUB001968,CUST01968,2025-05-25,0.0,0.0,0.0,0.0,Debit Card
